chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr7	520000	522000	chr7	530000	532000	5246	5251	0.2563675096	0.0014767916986507385	0.020805574263862047
chr7	520000	522000	chr7	552000	554000	5246	5262			
chr7	524000	526000	chr7	552000	554000	5248	5262			
chr7	530000	532000	chr7	552000	554000	5251	5262			
chr7	552000	554000	chr7	586000	588000	5262	5279			
chr7	586000	588000	chr7	610000	612000	5279	5291			
chr7	586000	588000	chr7	612000	614000	5279	5292			
chr7	586000	588000	chr7	630000	632000	5279	5301			
chr7	610000	612000	chr7	630000	632000	5291	5301	-0.0434686576	0.4789050968368682	0.7826881806512995
chr7	610000	612000	chr7	642000	644000	5291	5307			
chr7	612000	614000	chr7	630000	632000	5292	5301	-0.0341849360	0.5827958688313641	0.8548713682121148
chr7	612000	614000	chr7	642000	644000	5292	5307			
chr7	630000	632000	chr7	642000	644000	5301	5307	0.1064900444	0.10423320192897778	0.34625887074565853
chr7	630000	632000	chr7	680000	682000	5301	5326			
chr7	642000	644000	chr7	680000	682000	5307	5326			
chr7	642000	644000	chr7	682000	684000	5307	5327			
chr7	680000	682000	chr7	696000	698000	5326	5334			
chr7	680000	682000	chr7	724000	726000	5326	5348			
chr7	680000	682000	chr7	728000	730000	5326	5350			
chr7	682000	684000	chr7	696000	698000	5327	5334			
chr7	682000	684000	chr7	724000	726000	5327	5348			
chr7	682000	684000	chr7	728000	730000	5327	5350			
chr7	696000	698000	chr7	724000	726000	5334	5348			
chr7	696000	698000	chr7	728000	730000	5334	5350			
chr7	696000	698000	chr7	746000	748000	5334	5359			
chr7	724000	726000	chr7	746000	748000	5348	5359			
chr7	724000	726000	chr7	748000	750000	5348	5360			
chr7	724000	726000	chr7	764000	766000	5348	5368			
chr7	728000	730000	chr7	746000	748000	5350	5359			
chr7	728000	730000	chr7	748000	750000	5350	5360			
chr7	728000	730000	chr7	764000	766000	5350	5368			
chr7	746000	748000	chr7	764000	766000	5359	5368	0.1860717503	0.002494708393158461	0.030352285450094607
chr7	748000	750000	chr7	764000	766000	5360	5368	0.1580361728	0.011739107052543158	0.0913366913886793
chr7	764000	766000	chr7	804000	806000	5368	5388			
chr7	804000	806000	chr7	844000	846000	5388	5408			
chr7	804000	806000	chr7	846000	848000	5388	5409			
chr7	898000	900000	chr7	934000	936000	5435	5453			
chr7	898000	900000	chr7	936000	938000	5435	5454			
chr7	898000	900000	chr7	948000	950000	5435	5460			
chr7	934000	936000	chr7	948000	950000	5453	5460	0.0677983809	0.29182292661810094	0.6127442083352264
chr7	934000	936000	chr7	962000	964000	5453	5467	-0.1079047728	0.0684043092304076	0.2679882597756577
chr7	936000	938000	chr7	948000	950000	5454	5460	0.0844646490	0.19815789303694728	0.48925116770114374
chr7	936000	938000	chr7	962000	964000	5454	5467	-0.0855598328	0.15123044986910084	0.41718336874246426
chr7	948000	950000	chr7	962000	964000	5460	5467	-0.2752661657	1.1524208594984701e-05	0.0004948630749611078
chr7	948000	950000	chr7	990000	992000	5460	5481			
chr7	962000	964000	chr7	990000	992000	5467	5481	0.1029567815	0.08218259645278392	0.3006824177965587
chr7	962000	964000	chr7	1002000	1004000	5467	5487			
chr7	962000	964000	chr7	1004000	1006000	5467	5488			
chr7	962000	964000	chr7	1012000	1014000	5467	5492			
chr7	990000	992000	chr7	1002000	1004000	5481	5487	-0.1356436287	0.03804309881602637	0.19196863227441877
chr7	990000	992000	chr7	1004000	1006000	5481	5488	-0.1597522897	0.01236862917119199	0.09504315047337003
chr7	990000	992000	chr7	1012000	1014000	5481	5492	-0.0778129651	0.19929670378613265	0.4898538510568244
chr7	990000	992000	chr7	1014000	1016000	5481	5493	-0.0572450905	0.34106262035034585	0.6609974677586349
chr7	990000	992000	chr7	1036000	1038000	5481	5504			
chr7	990000	992000	chr7	1038000	1040000	5481	5505			
chr7	1002000	1004000	chr7	1012000	1014000	5487	5492	0.0234856362	0.7275305311902012	0.9422826574581861
chr7	1002000	1004000	chr7	1014000	1016000	5487	5493	0.0404825613	0.5381465967101926	0.8276271396034564
chr7	1002000	1004000	chr7	1036000	1038000	5487	5504			
chr7	1002000	1004000	chr7	1038000	1040000	5487	5505			
chr7	1004000	1006000	chr7	1014000	1016000	5488	5493	0.0539826705	0.42285871652880336	0.7361371933212078
chr7	1004000	1006000	chr7	1036000	1038000	5488	5504			
chr7	1004000	1006000	chr7	1038000	1040000	5488	5505			
chr7	1012000	1014000	chr7	1036000	1038000	5492	5504	-0.0538824673	0.3702364181367631	0.6869443334659626
chr7	1012000	1014000	chr7	1038000	1040000	5492	5505	-0.0278030774	0.6416776814750667	0.8973653399938671
chr7	1012000	1014000	chr7	1056000	1058000	5492	5514			
chr7	1014000	1016000	chr7	1036000	1038000	5493	5504	-0.0750802781	0.2156019991087065	0.5185577158817894
chr7	1014000	1016000	chr7	1038000	1040000	5493	5505	-0.0267630905	0.6565162937060816	0.9026187181328451
chr7	1014000	1016000	chr7	1056000	1058000	5493	5514			
chr7	1036000	1038000	chr7	1056000	1058000	5504	5514	-0.0964757055	0.11516169075368944	0.3649842297403471
chr7	1036000	1038000	chr7	1072000	1074000	5504	5522			
chr7	1036000	1038000	chr7	1074000	1076000	5504	5523			
chr7	1036000	1038000	chr7	1078000	1080000	5504	5525			
chr7	1038000	1040000	chr7	1056000	1058000	5505	5514	-0.0934609374	0.13217015145825092	0.3929986170188609
chr7	1038000	1040000	chr7	1072000	1074000	5505	5522			
chr7	1038000	1040000	chr7	1074000	1076000	5505	5523			
chr7	1038000	1040000	chr7	1078000	1080000	5505	5525			
chr7	1056000	1058000	chr7	1072000	1074000	5514	5522	0.1748424253	0.023255782577969668	0.14142653280077666
chr7	1056000	1058000	chr7	1074000	1076000	5514	5523	0.2742515788	0.0004391297953997519	0.009247060114667851
chr7	1056000	1058000	chr7	1078000	1080000	5514	5525			
chr8	6000	8000	chr8	24000	26000	5532	5541			
chr8	6000	8000	chr8	26000	28000	5532	5542			
chr8	6000	8000	chr8	44000	46000	5532	5551			
chr8	6000	8000	chr8	56000	58000	5532	5557			
chr8	24000	26000	chr8	44000	46000	5541	5551	-0.1330367391	0.029361748586629297	0.16035468679480838
chr8	24000	26000	chr8	56000	58000	5541	5557			
chr8	24000	26000	chr8	58000	60000	5541	5558			
chr8	26000	28000	chr8	44000	46000	5542	5551	-0.1408663838	0.022738729717111626	0.14017889492741364
chr8	26000	28000	chr8	56000	58000	5542	5557			
chr8	26000	28000	chr8	58000	60000	5542	5558			
chr8	26000	28000	chr8	76000	78000	5542	5567			
chr8	44000	46000	chr8	56000	58000	5551	5557	-0.0583701002	0.37445560243752407	0.6897037589051116
chr8	44000	46000	chr8	58000	60000	5551	5558	-0.0977620586	0.12787427783198577	0.38764104837874586
chr8	44000	46000	chr8	76000	78000	5551	5567			
chr8	44000	46000	chr8	78000	80000	5551	5568			
chr8	44000	46000	chr8	84000	86000	5551	5571			
chr8	44000	46000	chr8	92000	94000	5551	5575			
chr8	56000	58000	chr8	76000	78000	5557	5567	0.0049663193	0.94208337584396	1
chr8	56000	58000	chr8	78000	80000	5557	5568			
chr8	56000	58000	chr8	84000	86000	5557	5571			
chr8	56000	58000	chr8	92000	94000	5557	5575			
chr8	58000	60000	chr8	76000	78000	5558	5567	0.0045034375	0.9483383205863248	1
chr8	58000	60000	chr8	78000	80000	5558	5568			
chr8	58000	60000	chr8	84000	86000	5558	5571			
chr8	58000	60000	chr8	92000	94000	5558	5575			
chr8	76000	78000	chr8	92000	94000	5567	5575			
chr8	76000	78000	chr8	118000	120000	5567	5588			
chr8	78000	80000	chr8	92000	94000	5568	5575	0.4292130844	1.7567977350821631e-09	6.412311733049896e-07
chr8	78000	80000	chr8	118000	120000	5568	5588			
chr8	84000	86000	chr8	118000	120000	5571	5588			
chr8	92000	94000	chr8	118000	120000	5575	5588			
chr8	118000	120000	chr8	160000	162000	5588	5609			
chr8	160000	162000	chr8	182000	184000	5609	5620			
chr8	160000	162000	chr8	184000	186000	5609	5621			
chr8	160000	162000	chr8	196000	198000	5609	5627			
chr8	182000	184000	chr8	196000	198000	5620	5627	0.0433292537	0.5009012770618559	0.797947103407813
chr8	182000	184000	chr8	212000	214000	5620	5635			
chr8	182000	184000	chr8	214000	216000	5620	5636			
chr8	184000	186000	chr8	196000	198000	5621	5627	0.0336795941	0.608595587472573	0.8711270173627026
chr8	184000	186000	chr8	212000	214000	5621	5635			
chr8	184000	186000	chr8	214000	216000	5621	5636			
chr8	196000	198000	chr8	212000	214000	5627	5635			
chr8	196000	198000	chr8	214000	216000	5627	5636			
chr8	196000	198000	chr8	246000	248000	5627	5652			
chr8	212000	214000	chr8	246000	248000	5635	5652			
chr8	212000	214000	chr8	248000	250000	5635	5653			
chr8	212000	214000	chr8	250000	252000	5635	5654			
chr8	212000	214000	chr8	256000	258000	5635	5657			
chr8	212000	214000	chr8	258000	260000	5635	5658			
chr8	214000	216000	chr8	246000	248000	5636	5652			
chr8	214000	216000	chr8	248000	250000	5636	5653			
chr8	214000	216000	chr8	250000	252000	5636	5654			
chr8	214000	216000	chr8	256000	258000	5636	5657			
chr8	214000	216000	chr8	258000	260000	5636	5658			
chr8	246000	248000	chr8	256000	258000	5652	5657	0.0948365726	0.15827595013345686	0.43005500098296595
chr8	246000	248000	chr8	258000	260000	5652	5658	0.0688240760	0.294780669255964	0.6150441378867586
chr8	246000	248000	chr8	280000	282000	5652	5669			
chr8	246000	248000	chr8	282000	284000	5652	5670			
chr8	248000	250000	chr8	258000	260000	5653	5658	0.0164215257	0.8075464484532004	0.976008124786153
chr8	248000	250000	chr8	280000	282000	5653	5669			
chr8	248000	250000	chr8	282000	284000	5653	5670			
chr8	250000	252000	chr8	280000	282000	5654	5669			
chr8	250000	252000	chr8	282000	284000	5654	5670			
chr8	256000	258000	chr8	280000	282000	5657	5669			
chr8	256000	258000	chr8	282000	284000	5657	5670			
chr8	258000	260000	chr8	280000	282000	5658	5669	-0.0032304337	0.9575886222876556	1
chr8	258000	260000	chr8	282000	284000	5658	5670			
chr8	280000	282000	chr8	324000	326000	5669	5691			
chr8	280000	282000	chr8	326000	328000	5669	5692			
chr8	282000	284000	chr8	324000	326000	5670	5691			
chr8	282000	284000	chr8	326000	328000	5670	5692			
chr8	324000	326000	chr8	338000	340000	5691	5698	-0.0428014806	0.5061375709594959	0.8032183191313739
chr8	324000	326000	chr8	354000	356000	5691	5706	0.2177310562	0.00018732894091053902	0.0049427756698081984
chr8	324000	326000	chr8	356000	358000	5691	5707	0.1862976282	0.0014335670009880982	0.02041366828470611
chr8	324000	326000	chr8	362000	364000	5691	5710	0.0262730391	0.6567391851043278	0.9026187181328451
chr8	326000	328000	chr8	338000	340000	5692	5698	-0.0644696109	0.3264871329880922	0.6496519602526233
chr8	326000	328000	chr8	354000	356000	5692	5706	0.2325631059	6.741435264553794e-05	0.0021091061756246866
chr8	326000	328000	chr8	356000	358000	5692	5707	0.2153948500	0.00022063407155440177	0.005597522025143222
chr8	326000	328000	chr8	362000	364000	5692	5710	0.0272832116	0.6444287958632982	0.8980679466762016
chr8	338000	340000	chr8	354000	356000	5698	5706	0.2266060528	0.00026609856053891876	0.0064039104129695835
chr8	338000	340000	chr8	356000	358000	5698	5707	0.2025691997	0.0009689966189305359	0.015711860276301795
chr8	338000	340000	chr8	362000	364000	5698	5710	-0.0529077278	0.37897269636895814	0.6924868633988405
chr8	354000	356000	chr8	394000	396000	5706	5726			
chr8	356000	358000	chr8	394000	396000	5707	5726			
chr8	362000	364000	chr8	394000	396000	5710	5726			
chr8	362000	364000	chr8	412000	414000	5710	5735			
chr8	394000	396000	chr8	412000	414000	5726	5735	0.0480829216	0.4395684810663123	0.7497312878000186
chr8	394000	396000	chr8	424000	426000	5726	5741			
chr8	412000	414000	chr8	424000	426000	5735	5741	0.0550186809	0.40256061790715203	0.7179216231406049
chr8	424000	426000	chr8	464000	466000	5741	5761			
chr8	424000	426000	chr8	472000	474000	5741	5765			
chr8	424000	426000	chr8	474000	476000	5741	5766			
chr8	464000	466000	chr8	474000	476000	5761	5766	0.0253844088	0.7064764395684837	0.9388248802518078
chr8	464000	466000	chr8	496000	498000	5761	5777			
chr8	464000	466000	chr8	514000	516000	5761	5786			
chr8	472000	474000	chr8	496000	498000	5765	5777	0.0096486861	0.8726439810586418	1
chr8	472000	474000	chr8	514000	516000	5765	5786			
chr8	474000	476000	chr8	496000	498000	5766	5777	-0.0152558968	0.8016879002314777	0.9726489838926895
chr8	474000	476000	chr8	514000	516000	5766	5786			
chr8	496000	498000	chr8	514000	516000	5777	5786	-0.1154973313	0.08250122422476593	0.3006824177965587
chr8	496000	498000	chr8	528000	530000	5777	5793			
chr8	496000	498000	chr8	530000	532000	5777	5794			
chr8	496000	498000	chr8	534000	536000	5777	5796			
chr8	496000	498000	chr8	538000	540000	5777	5798			
chr8	514000	516000	chr8	528000	530000	5786	5793			
chr8	514000	516000	chr8	530000	532000	5786	5794			
chr8	514000	516000	chr8	534000	536000	5786	5796			
chr8	514000	516000	chr8	538000	540000	5786	5798			
chr8	528000	530000	chr8	538000	540000	5793	5798			
chr9	28000	30000	chr9	50000	52000	5825	5836	-0.0020863364	0.9781709391443764	1
chr9	28000	30000	chr9	52000	54000	5825	5837	0.0394800062	0.5961429082625885	0.85875686533417
chr9	28000	30000	chr9	56000	58000	5825	5839	0.0594144235	0.40496724761826164	0.7210392457593439
chr9	32000	34000	chr9	50000	52000	5827	5836	0.0643910245	0.3741112413784684	0.6897037589051116
chr9	32000	34000	chr9	52000	54000	5827	5837	0.1014496610	0.15201476176095274	0.41718336874246426
chr9	32000	34000	chr9	56000	58000	5827	5839	0.0589148082	0.38822072956523157	0.7014879519371758
chr9	50000	52000	chr9	86000	88000	5836	5854	-0.0141952755	0.8102682242781437	0.9775069353911731
chr9	52000	54000	chr9	86000	88000	5837	5854	-0.0373871942	0.5270146975751199	0.821604501460358
chr9	56000	58000	chr9	86000	88000	5839	5854	-0.1016035754	0.08521363178055648	0.30499819359949903
chr9	86000	88000	chr9	132000	134000	5854	5877			
chr9	132000	134000	chr9	156000	158000	5877	5889	-0.0186028118	0.7572539950951409	0.9555720696348693
chr9	156000	158000	chr9	196000	198000	5889	5909			
chr9	196000	198000	chr9	226000	228000	5909	5924			
chr9	226000	228000	chr9	264000	266000	5924	5943			
chr9	264000	266000	chr9	278000	280000	5943	5950	0.1512627870	0.017962540732706114	0.12058440681534792
chr9	264000	266000	chr9	294000	296000	5943	5958			
chr9	278000	280000	chr9	294000	296000	5950	5958	-0.0992433046	0.11540498342449082	0.3652267539012065
chr9	278000	280000	chr9	318000	320000	5950	5970			
chr9	294000	296000	chr9	318000	320000	5958	5970			
chr9	294000	296000	chr9	334000	336000	5958	5978			
chr9	294000	296000	chr9	340000	342000	5958	5981			
chr9	294000	296000	chr9	342000	344000	5958	5982			
chr9	318000	320000	chr9	334000	336000	5970	5978	0.0251476135	0.6908494712653793	0.9260043265265347
chr9	318000	320000	chr9	340000	342000	5970	5981			
chr9	318000	320000	chr9	342000	344000	5970	5982			
chr9	318000	320000	chr9	366000	368000	5970	5994			
chr9	334000	336000	chr9	366000	368000	5978	5994			
chr9	334000	336000	chr9	372000	374000	5978	5997			
chr9	334000	336000	chr9	376000	378000	5978	5999			
chr9	340000	342000	chr9	366000	368000	5981	5994	0.1351737243	0.022856879163770955	0.14017889492741364
chr9	340000	342000	chr9	372000	374000	5981	5997	0.0955476225	0.10506026655936762	0.34625887074565853
chr9	340000	342000	chr9	376000	378000	5981	5999			
chr9	340000	342000	chr9	390000	392000	5981	6006			
chr9	342000	344000	chr9	366000	368000	5982	5994	0.1644611646	0.005828529876592626	0.05698428763275826
chr9	342000	344000	chr9	372000	374000	5982	5997	0.1015443401	0.08539708119939254	0.30499819359949903
chr9	342000	344000	chr9	376000	378000	5982	5999			
chr9	342000	344000	chr9	390000	392000	5982	6006			
chr9	366000	368000	chr9	376000	378000	5994	5999	0.1385037262	0.04701775888314598	0.21541609195416253
chr9	366000	368000	chr9	390000	392000	5994	6006			
chr9	372000	374000	chr9	390000	392000	5997	6006			
chr9	376000	378000	chr9	390000	392000	5999	6006	-0.1401697155	0.03766209101568171	0.19122986731752498
